batch,timestamp,saving_W,percent,history_avg_hops,total_flows,reroute_link,reroute_high_hop,reroute_low_share,reroute_high_load,shortest_ratio
11,2026-05-23 05:46:26.083,2055.7,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:27.116,2056.24,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:28.119,1910.06,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:29.150,1763.7,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:30.152,1763.7,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:31.156,1617.34,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:32.159,2055.7,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:33.162,2055.7,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:34.165,2055.7,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:35.169,2055.7,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:36.169,1617.34,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:37.177,2349.14,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:38.179,2349.14,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:39.182,2202.6,60.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:40.189,2056.42,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:41.194,2056.42,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:42.200,2056.42,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:43.202,2349.14,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:44.203,2056.78,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:45.205,2056.78,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:46.207,2056.78,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:47.208,2056.78,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:48.219,2056.78,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:49.221,2056.78,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:50.225,2495.32,68.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:51.226,2056.24,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:52.228,1762.98,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:53.229,1470.44,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:54.230,1323.54,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:55.285,1323.54,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:56.287,1323.72,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:57.289,1323.54,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:58.294,1323.54,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:59.296,1323.72,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:00.307,1323.9,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:01.309,1470.62,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:02.313,1470.62,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:03.329,1470.62,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:04.331,1470.62,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:05.332,1470.44,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:06.333,1469.9,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:07.337,1323.72,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:08.339,1323.54,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:09.345,1323.18,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:10.347,1323.18,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:11.351,1323.0,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:12.356,1323.18,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:13.372,1762.26,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:14.375,1762.8,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:15.380,1763.34,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:16.385,2056.6,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:17.387,3080.04,84.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:18.390,3080.04,84.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:19.391,3080.04,84.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:20.394,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:21.397,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:22.399,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:23.399,3079.68,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:24.402,3079.68,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:47:25.404,3372.04,92.0,4.5889,90,0,0,0,0,0.0
12,2026-05-23 05:47:54.627,3664.4,100.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:47:55.630,3664.4,100.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:47:56.631,3664.4,100.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:47:57.632,3664.4,100.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:47:58.634,3664.4,100.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:47:59.638,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:00.639,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:01.643,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:02.645,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:03.648,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:04.652,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:05.653,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:06.655,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:07.656,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:08.658,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:09.659,2349.14,64.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:10.662,2056.06,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:11.668,2056.06,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:12.669,1909.7,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:13.672,1471.16,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:14.675,1324.62,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:15.676,1324.62,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:16.707,1178.44,32.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:17.711,1178.44,32.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:18.766,1178.44,32.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:19.768,1178.98,32.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:20.773,1178.98,32.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:21.774,1032.08,28.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:22.775,1031.9,28.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:23.776,1031.9,28.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:24.777,1177.72,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:25.784,885.18,24.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:26.789,1177.54,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:27.792,1031.36,28.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:28.798,1031.36,28.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:29.823,1324.08,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:30.830,1324.08,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:31.838,1177.54,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:32.842,1323.9,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:33.851,1323.54,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:34.853,1323.36,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:35.860,1616.8,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:36.931,1178.08,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:38.010,1470.8,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:39.019,1470.8,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:40.021,1470.98,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:41.027,1471.16,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:42.029,1471.16,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:43.031,1764.24,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:44.035,1764.24,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:45.036,2056.78,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:46.051,2495.32,68.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:47.054,2495.32,68.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:48.075,3226.04,88.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:49.077,2787.5,76.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:50.078,2348.96,64.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:51.079,1910.42,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:52.083,1910.24,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:53.084,1909.88,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:54.085,1909.88,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:55.086,2056.06,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:56.088,2054.98,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:57.091,2055.16,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:58.094,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:48:59.096,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:00.098,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:01.099,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:02.114,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:03.118,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:04.119,2055.34,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:05.131,2054.98,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:06.140,1762.62,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:07.142,1762.62,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:08.194,1470.26,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:09.197,1470.26,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:10.199,1616.98,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:11.202,1616.98,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:12.204,1617.16,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:13.205,1616.8,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:14.208,1616.8,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:15.209,1909.16,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:16.215,1617.16,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:17.217,1617.16,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:18.219,2056.06,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:19.220,2056.06,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:20.222,1763.16,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:21.227,1470.62,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:22.229,1470.62,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:23.232,1617.34,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:24.240,1763.7,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:25.242,1763.7,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:26.244,1763.88,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:27.311,1471.52,40.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:28.313,1471.7,40.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:29.315,2202.42,60.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:30.318,2202.42,60.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:31.319,1763.16,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:32.322,1763.16,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:33.332,1763.16,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:34.333,1763.16,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:35.338,2202.78,60.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:36.341,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:37.343,2056.24,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:38.346,2056.24,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:39.385,1909.7,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:40.389,1909.7,52.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:41.392,2056.06,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:42.396,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:43.398,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:44.399,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:45.401,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:46.404,1617.34,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:47.405,1618.24,44.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:48.406,1618.24,44.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:49.407,1617.7,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:50.410,1617.52,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:51.411,1617.52,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:52.414,1617.52,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:53.416,2348.78,64.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:54.416,2056.42,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:55.419,2056.42,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:56.420,2056.42,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:57.421,2056.42,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:58.422,2056.78,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:49:59.424,2056.78,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:00.431,2495.32,68.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:01.433,2056.24,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:02.480,1762.98,48.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:03.481,1470.44,40.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:04.484,1323.54,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:05.676,1323.54,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:06.754,1323.72,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:07.790,1323.54,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:08.829,1323.54,36.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:09.866,885.36,24.2,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:10.868,1177.36,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:11.875,1177.36,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:12.877,1177.36,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:13.879,1177.36,32.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:14.970,2202.06,60.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:16.040,2495.32,68.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:17.096,2641.32,72.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:18.106,2056.24,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:19.108,1617.34,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:20.111,1617.34,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:21.115,1616.98,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:22.117,1616.44,44.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:23.118,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:24.119,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:25.120,2055.7,56.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:26.121,2495.14,68.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:27.123,3372.22,92.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:28.126,3372.22,92.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:29.128,2641.5,72.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:30.130,2641.32,72.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:31.132,2641.32,72.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:32.136,2641.32,72.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:33.137,2641.32,72.1,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:34.139,3079.86,84.0,4.5368,95,0,0,0,0,0.0
12,2026-05-23 05:50:35.140,3079.86,84.0,4.5368,95,0,0,0,0,0.0
13,2026-05-23 05:51:03.829,3664.4,100.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:04.834,3664.4,100.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:05.836,3664.4,100.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:06.837,3664.4,100.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:07.839,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:08.843,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:09.845,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:10.847,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:11.855,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:12.862,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:13.863,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:14.866,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:15.867,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:16.870,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:17.871,3079.86,84.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:18.873,2349.14,64.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:19.874,2056.06,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:20.909,1909.7,52.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:21.912,1909.7,52.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:22.916,1471.16,40.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:23.917,1324.98,36.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:24.925,1617.52,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:25.927,1178.98,32.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:26.928,1178.98,32.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:27.929,1178.98,32.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:28.934,1178.98,32.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:29.937,1178.98,32.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:30.947,1032.08,28.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:31.948,1031.9,28.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:33.043,1031.9,28.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:34.048,1031.9,28.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:35.054,885.18,24.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:36.057,1031.36,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:37.065,1031.36,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:38.066,1031.36,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:39.075,1031.18,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:40.082,1031.18,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:41.084,1030.64,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:42.086,1030.64,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:43.088,1030.64,28.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:44.176,1176.64,32.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:45.178,1177.0,32.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:46.248,1616.08,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:47.318,1469.9,40.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:48.321,1470.44,40.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:49.325,1470.44,40.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:50.326,1471.52,40.2,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:51.327,2202.42,60.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:52.328,2202.78,60.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:53.332,2495.32,68.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:54.335,2495.32,68.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:55.339,2495.32,68.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:56.342,3664.4,100.0,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:57.345,2933.68,80.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:58.348,2495.14,68.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:51:59.353,2495.14,68.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:00.354,2056.42,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:01.357,1910.06,52.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:02.361,1910.06,52.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:03.367,2056.24,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:04.380,2055.16,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:05.382,2055.16,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:06.384,1908.98,52.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:07.386,2055.34,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:08.387,2055.34,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:09.391,2055.34,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:10.396,2055.34,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:11.397,2055.34,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:12.408,2055.34,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:13.409,2054.98,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:14.413,1762.62,48.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:15.414,1762.62,48.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:16.435,1762.62,48.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:17.438,1470.26,40.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:18.441,1470.26,40.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:19.448,1616.98,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:20.456,1617.16,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:21.457,1616.8,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:22.464,1616.8,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:23.467,1616.8,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:24.520,2055.7,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:25.521,1617.16,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:26.523,1617.16,44.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:27.528,2056.06,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:28.531,2056.06,56.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:29.574,1763.16,48.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:30.580,1762.8,48.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:31.581,1762.8,48.1,4.8065,93,0,0,0,0,0.0
13,2026-05-23 05:52:32.583,1763.7,48.1,4.8065,93,0,0,0,0,0.0
